,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
10,jimmyfallon,jimmy fallon,15485441,1105486223542546432,/jimmyfallon/status/1105486223542546432,2019-03-12 15:10:29,1552403429,"Tonight!! Keira Knightley is here, Jon Glaser stops by, and music from @TheChainsmokers & @5SOS! #FallonTonight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tonight!! Keira Knightley is here, Jon Glaser stops by, and music from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""36746176"" dir=""ltr"" href=""/TheChainsmokers""><s>@</s><b>TheChainsmokers</b></a> &amp; <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""264107729"" dir=""ltr"" href=""/5SOS""><s>@</s><b>5SOS</b></a>! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",[],['FallonTonight'],False,[],,14183,2262,215,True,False,,[]
11,jimmyfallon,jimmy fallon,15485441,1105186903056412672,/jimmyfallon/status/1105186903056412672,2019-03-11 19:21:05,1552332065,I got stung by a bee on my eyelid minutes before going to Woodstock '94. I couldn’t see out of my right eye all weekend. #MyBadLuck,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I got stung by a bee on my eyelid minutes before going to Woodstock '94. I couldn’t see out of my right eye all weekend. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MyBadLuck?src=hash""><s>#</s><b>MyBadLuck</b></a></p>",[],['MyBadLuck'],False,[],,2630,128,250,True,False,,[]
12,jimmyfallon,jimmy fallon,15485441,1105186626496577537,/jimmyfallon/status/1105186626496577537,2019-03-11 19:19:59,1552331999,It’s Hashtags time! Share a funny or weird story about a time you had bad luck and tag it with #MyBadLuck. Could be on the show!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It’s Hashtags time! Share a funny or weird story about a time you had bad luck and tag it with <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MyBadLuck?src=hash""><s>#</s><b>MyBadLuck</b></a>. Could be on the show!</p>",[],['MyBadLuck'],False,[],,3041,204,1360,True,False,,[]
13,jimmyfallon,jimmy fallon,15485441,1105096402672250880,/jimmyfallon/status/1105096402672250880,2019-03-11 13:21:28,1552310488,"Back with all new shows this week! Tonight: @rickygervais, @karliekloss, and a performance from @marenmorris! #FallonTonight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Back with all new shows this week! Tonight: <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20015311"" dir=""ltr"" href=""/rickygervais""><s>@</s><b>rickygervais</b></a>, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""28412286"" dir=""ltr"" href=""/karliekloss""><s>@</s><b>karliekloss</b></a>, and a performance from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""21011215"" dir=""ltr"" href=""/MarenMorris""><s>@</s><b>marenmorris</b></a>! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",[],['FallonTonight'],False,[],,1801,147,113,True,False,,[]
14,jimmyfallon,jimmy fallon,15485441,1103509363522789376,/jimmyfallon/status/1103509363522789376,2019-03-07 04:15:09,1551932109,Love this guy.https://twitter.com/Jeopardy/status/1103416223331569664 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Love this guy.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Jeopardy/status/1103416223331569664"" dir=""ltr"" href=""https://t.co/heBSRXkVLi"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Jeopardy/status/1103416223331569664""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Jeopardy/statu</span><span class=""invisible"">s/1103416223331569664</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Jeopardy/status/1103416223331569664'],[],False,[],,19630,1414,272,True,False,,[]
15,jimmyfallon,jimmy fallon,15485441,1103333591726067712,/jimmyfallon/status/1103333591726067712,2019-03-06 16:36:41,1551890201,Ha!! I like this! #ChimmyClockhttps://twitter.com/Millaz/status/1103333208282882049 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Ha!! I like this! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ChimmyClock?src=hash""><s>#</s><b>ChimmyClock</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Millaz/status/1103333208282882049"" dir=""ltr"" href=""https://t.co/s7RwUXPbBV"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Millaz/status/1103333208282882049""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Millaz/status/</span><span class=""invisible"">1103333208282882049</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Millaz/status/1103333208282882049'],['ChimmyClockhttps'],False,[],,73476,21203,1121,True,False,,[]
16,jimmyfallon,jimmy fallon,15485441,1103332849472729088,/jimmyfallon/status/1103332849472729088,2019-03-06 16:33:44,1551890024,Already have one. I’m talking end table.https://twitter.com/windau2/status/1103327162474614784 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Already have one. I’m talking end table.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/windau2/status/1103327162474614784"" dir=""ltr"" href=""https://t.co/dBevPnc5cH"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/windau2/status/1103327162474614784""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/windau2/status</span><span class=""invisible"">/1103327162474614784</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/windau2/status/1103327162474614784'],[],False,[],,1627,67,43,True,False,,[]
17,jimmyfallon,jimmy fallon,15485441,1103332388023734274,/jimmyfallon/status/1103332388023734274,2019-03-06 16:31:54,1551889914,Hmmm.https://twitter.com/kristanichols_/status/1103325826135793664 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und"">Hmmm.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/kristanichols_/status/1103325826135793664"" dir=""ltr"" href=""https://t.co/FUDJnqMNs4"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/kristanichols_/status/1103325826135793664""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/kristanichols_</span><span class=""invisible"">/status/1103325826135793664</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/kristanichols_/status/1103325826135793664'],[],False,[],,1100,66,31,True,False,,[]
18,jimmyfallon,jimmy fallon,15485441,1103332277201879040,/jimmyfallon/status/1103332277201879040,2019-03-06 16:31:28,1551889888,Does it listen to me sleep?https://twitter.com/Falpal4/status/1103329167129473024 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Does it listen to me sleep?<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Falpal4/status/1103329167129473024"" dir=""ltr"" href=""https://t.co/5HRMXs0sHZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Falpal4/status/1103329167129473024""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Falpal4/status</span><span class=""invisible"">/1103329167129473024</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Falpal4/status/1103329167129473024'],[],False,[],,965,51,44,True,False,,[]
19,jimmyfallon,jimmy fallon,15485441,1103332051862859776,/jimmyfallon/status/1103332051862859776,2019-03-06 16:30:34,1551889834,"People seem to believe that I should have this wooden digital clock. Hmm.  The wood of yore mixed with the tech of the 80’s. That says something about me, huh.https://twitter.com/SilvanaPetrucci/status/1103329849509326848 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">People seem to believe that I should have this wooden digital clock. Hmm.  The wood of yore mixed with the tech of the 80’s. That says something about me, huh.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/SilvanaPetrucci/status/1103329849509326848"" dir=""ltr"" href=""https://t.co/2xjbDocg6T"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/SilvanaPetrucci/status/1103329849509326848""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/SilvanaPetrucc</span><span class=""invisible"">i/status/1103329849509326848</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/SilvanaPetrucci/status/1103329849509326848'],[],False,[],,735,50,51,True,False,,[]
20,jimmyfallon,jimmy fallon,15485441,1103331390823849984,/jimmyfallon/status/1103331390823849984,2019-03-06 16:27:57,1551889677,Yes,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und"">Yes</p>",[],[],False,[],,62,2,8,True,True,1103323345515397120,"[{'screen_name': 'kristanichols_', 'user_id': '20722874'}, {'screen_name': 'ktnicks', 'user_id': '1178146319262736384'}]"
21,jimmyfallon,jimmy fallon,15485441,1103323345515397120,/jimmyfallon/status/1103323345515397120,2019-03-06 15:55:58,1551887758,Twitter help. I want a clock for my end table. It doesn’t need to have an alarm - I just would like to know what time it is. And none of that glowing light things. My kids wake me up before I can see that magic happen. Small is fine. I have books next to it that I haven’t read.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Twitter help. I want a clock for my end table. It doesn’t need to have an alarm - I just would like to know what time it is. And none of that glowing light things. My kids wake me up before I can see that magic happen. Small is fine. I have books next to it that I haven’t read.</p>",[],[],False,[],,9144,585,722,True,False,,[]
22,jimmyfallon,jimmy fallon,15485441,1103296833634398208,/jimmyfallon/status/1103296833634398208,2019-03-06 14:10:38,1551881438,If we must...https://twitter.com/jackwhitehall/status/1103283228809617408 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">If we must...<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/jackwhitehall/status/1103283228809617408"" dir=""ltr"" href=""https://t.co/vYIeJtyZCQ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/jackwhitehall/status/1103283228809617408""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/jackwhitehall/</span><span class=""invisible"">status/1103283228809617408</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/jackwhitehall/status/1103283228809617408'],[],False,[],,1524,69,50,True,False,,[]
23,jimmyfallon,jimmy fallon,15485441,1103278198777921536,/jimmyfallon/status/1103278198777921536,2019-03-06 12:56:35,1551876995,Jack - what’s next? Let’s think of something!!https://twitter.com/whitehall_fan/status/1103247406261522434 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Jack - what’s next? Let’s think of something!!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/whitehall_fan/status/1103247406261522434"" dir=""ltr"" href=""https://t.co/JDQtE3awdL"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/whitehall_fan/status/1103247406261522434""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/whitehall_fan/</span><span class=""invisible"">status/1103247406261522434</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/whitehall_fan/status/1103247406261522434'],[],False,[],,1435,57,38,True,False,,[]
24,jimmyfallon,jimmy fallon,15485441,1102927184593850368,/jimmyfallon/status/1102927184593850368,2019-03-05 13:41:46,1551793306,"Off, when you have kids, is more work than work.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Off, when you have kids, is more work than work.</p>",[],[],False,[],,13379,1006,444,True,False,,[]
25,jimmyfallon,jimmy fallon,15485441,1102904199195643904,/jimmyfallon/status/1102904199195643904,2019-03-05 12:10:26,1551787826,It started out as kindof a joke. But it builds their confidence and they get hungry for more books!! Good for you for reading. The MAMA one has a few more words. https://twitter.com/HallerDave/status/1102697995894747141 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">It started out as kindof a joke. But it builds their confidence and they get hungry for more books!! Good for you for reading. The MAMA one has a few more words. <img alt=""🙂"" aria-label=""Emoji: Slightly smiling face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f642.png"" title=""Slightly smiling face""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/HallerDave/status/1102697995894747141"" dir=""ltr"" href=""https://t.co/t6iQoXUY9P"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/HallerDave/status/1102697995894747141""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/HallerDave/sta</span><span class=""invisible"">tus/1102697995894747141</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/HallerDave/status/1102697995894747141'],[],False,[],,4619,188,76,True,False,,[]
26,jimmyfallon,jimmy fallon,15485441,1101688200014249985,/jimmyfallon/status/1101688200014249985,2019-03-02 03:38:29,1551497909,"Tonight: @RyanSeacrest, @jackwhitehall, and magic from @ShinLimMagic! Happy #ThankYouNoteFriday! #FallonTonight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tonight: <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16190898"" dir=""ltr"" href=""/RyanSeacrest""><s>@</s><b>RyanSeacrest</b></a>, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17336417"" dir=""ltr"" href=""/jackwhitehall""><s>@</s><b>jackwhitehall</b></a>, and magic from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""360971506"" dir=""ltr"" href=""/ShinLimMagic""><s>@</s><b>ShinLimMagic</b></a>! Happy <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ThankYouNoteFriday?src=hash""><s>#</s><b>ThankYouNoteFriday</b></a>! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",[],"['ThankYouNoteFriday', 'FallonTonight']",False,[],,984,67,75,True,False,,[]
27,jimmyfallon,jimmy fallon,15485441,1101649354698428416,/jimmyfallon/status/1101649354698428416,2019-03-02 01:04:08,1551488648,I can’t believe no one has mentioned the @KISSOnline posters on the wall! Ah well...https://twitter.com/FallonTonight/status/1101344665478008832 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I can’t believe no one has mentioned the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1159901297895718918"" dir=""ltr"" href=""/KISSOnline""><s>@</s><b>KISSOnline</b></a> posters on the wall! Ah well...<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/FallonTonight/status/1101344665478008832"" dir=""ltr"" href=""https://t.co/0zUqRQFegh"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/FallonTonight/status/1101344665478008832""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/FallonTonight/</span><span class=""invisible"">status/1101344665478008832</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/FallonTonight/status/1101344665478008832'],[],False,[],,1782,127,104,True,False,,[]
